tweet_id	sentiment	content
1694220157	__sentiment__surprise	@sidthelab so what are your plans seeing it's a bank holiday there and raining, well it should be raining it's a bank holiday
1751176642	__sentiment__love	Thx everyone for all the mothers day tweets and sms'
1965597517	__sentiment__sadness	thinking about life and my dreams. why does it seem so appealing to give up?  im so jealous of every band/artist who is living theirs out
1753238655	__sentiment__neutral	@malibudude Hey Dude, how ya going?
1966353835	__sentiment__worry	I'm so sorry Drace  this sucks so bad
1753758591	__sentiment__happiness	I wish  I could choose what bands played trash on june 20th...hmmm!!!
1961494863	__sentiment__sadness	It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters
1965259284	__sentiment__neutral	is wishing that i could be famous for acting and dancing
1753500627	__sentiment__happiness	had a cracking night last night, don't think i've ever laughed so much  nice, lazy day today woop!
1694346358	__sentiment__empty	@greyeyesgabriel You are clearly very busy  Take care of yourself, and I am sure you will be fine; takes one to know one ;)
1695924879	__sentiment__surprise	@raihanamcfly LOL! salivary gland?? frm those little flies?? no way!  alison=drama queen  oh no, ur brain hurts? a new brain is growing!
1966106197	__sentiment__sadness	says our power went out...which RARELY ever happens...and i hadn't saved my sims game in a while.  http://plurk.com/p/x334f
1695222918	__sentiment__empty	@louisecherrie fab!!! although don't think anyone could measure up to the standard set by jason donovan  !!
1753583865	__sentiment__love	@LittleMissHaya awekay kewl. thanx.
1752592917	__sentiment__happiness	FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
1963397839	__sentiment__sadness	Just found out one of my coworkers that I actually like is leaving.
1960144239	__sentiment__neutral	last full day of vacation
1753582585	__sentiment__relief	@mslittlekho love this one, especially the shoes  anyway, gmn punya acc lookbook ya? http://lookbook.nu/look/92920
1753094779	__sentiment__sadness	@FoOie yea just fun dive..a bit scary sometimes but fun.  u like diving?
1957256459	__sentiment__worry	Oh good God crampsss...
1964535802	__sentiment__sadness	I hate when a program freezes during installation.
1963553760	__sentiment__worry	@capcomms It was BuckFast. Brain just went blank
1957547323	__sentiment__relief	I am soooo  right now!
1960808720	__sentiment__love	35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc
1962016973	__sentiment__sadness	@tommcfly sweet .. Englands becoming lamer and lamer since you guys left
1957759448	__sentiment__worry	On my way to work! I'm runnin late and I'm sooooo tired!
1961293657	__sentiment__happiness	@nicolahunt nice way 2 end the week...
1753452861	__sentiment__enthusiasm	@Jenehhh Feeling inspired this evening, huh?
1695961352	__sentiment__love	@mileycyrus http://twitpic.com/3goxn - yes , everybody love you. i'm a german Fan. Follow me !
1750966593	__sentiment__love	is STILL sick. But still loves revenge and the possibility of more revenge to come
1752259161	__sentiment__love	Good night everybody, i love u Phillip! XO
1965467800	__sentiment__love	@mitchelmusso  i would so call you if i knew what to say &amp; if it wasn't long distance    but i do love you!
1695310273	__sentiment__sadness	ill and bored on bank holiday.. Nothings open.. Bad times.. Film it is
1694856251	__sentiment__sadness	@shotdown Haha, she's up here to stay, it's nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!
1753094734	__sentiment__love	Oh Mother - Christina Aguilera. Happy Mothers' Day to all the mamas!  ilovemymommy! &lt;3
1957342084	__sentiment__neutral	@arania nope i cant figure out how to get the updates on my blackberry. . . i need to go running too
1957155968	__sentiment__worry	all my pancakes always end up soggy.
1695081324	__sentiment__love	on a better note.. smile if u have something to be thankful for..
1965905006	__sentiment__sadness	@TheSvilleNews http://twitpic.com/67kb6 - Sad day!  What a great guy and enthusiastic teacher.
1964032589	__sentiment__neutral	@mckenzie15 yeah, we get out june 4th...  blahhh (yet another reason the south is better!)
1751536721	__sentiment__neutral	&quot;They say I look yummy &amp; they want a taste, but I'm a human not a sandwich.&quot; LMFAO makes me
1962858616	__sentiment__sadness	moving offices  I'm going to miss you Hollywood.
1962525428	__sentiment__neutral	Leo Carillo Beach and WIll Rogers State Park are on the list of State Parks that might close      http://tinyurl.com/lhq8gs
1965455469	__sentiment__worry	twit, my way out of grad traffic.
1960495622	__sentiment__sadness	You know that 'rule' that says always point the knife away from you? Just  learned my lesson on that one! Straight through my finger!
1961619695	__sentiment__sadness	didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !
1752474161	__sentiment__fun	@ktique so see you on my birthday visit me  haha why wack Saturday ?
1752193620	__sentiment__surprise	okay im happy again  i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day
1753117957	__sentiment__happiness	@stuntazian I still have them!! Yay! Gonna eat some now
1695845322	__sentiment__surprise	Ok, I'm awake. I'm awake. I think.
1753649746	__sentiment__surprise	where r all the 5am tweets from @oakleafchurch people...oh that's right...they opened the #houseofrock last night so they're still in bed
1695311888	__sentiment__happiness	@ShutterBugGeek Thank you
1957008193	__sentiment__sadness	but now i have no money for a phone
1965512172	__sentiment__worry	Need some coffee... Getting serious withdrawal symptoms
1962660987	__sentiment__worry	My dad is trying to force me to learn to drive. I don't like doing things I'm not good at in public
1751211417	__sentiment__worry	@Late2thePartee feeling any better hon?
1964711444	__sentiment__hate	I h8 this weather!! It's the be gloomy &amp; rainy all weekend
1752874034	__sentiment__neutral	@heidimontag I'm pretty sure that was like 100 exclamation marks
1962718303	__sentiment__relief	@nkotblorib Thanks girl!!!!! Like I said, I'm willing to take a loss on them...just don't want to see them wasted
1751572639	__sentiment__sadness	Feelin really awful. Having mono sux so much. Omg...listening to music
1957117968	__sentiment__sadness	@johnpopham Morning John, yes I do, however I have a diary clash and sadly can't attend!
1752473926	__sentiment__happiness	@Mingo123 SUFFICATION NO BREATHING. It's okay. There'll be more. You're invited to mine, but I can't promise fun times.  *Jinx
1752698792	__sentiment__neutral	@balkrishnanv could be.
1962366238	__sentiment__worry	@Jtabzz Sorrry  I'm ready to leave.
1962616444	__sentiment__worry	Fell off the wagon and had a Maccy's!!
1957574844	__sentiment__happiness	@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee
1753696441	__sentiment__worry	@josepicardo Ahh okay makes sense to start the preparations now then
1957230282	__sentiment__neutral	Def wants to cuddle it out maybe play but has no one to do it with the bc is far away
1965075553	__sentiment__surprise	watching missy elliot video collection so sad I was told that I looked like her all through high school
1695106396	__sentiment__surprise	@GatorBat44 What you said about aj made no sense,hahaha. What were you talking about? And I loved that picture of you and colin!
1965289041	__sentiment__worry	So not looking forward to hurricane season. 3 days until...
1751287788	__sentiment__enthusiasm	@labelladeanna whatsoever do you mean by 'how I get down' lol I'm always sober
1752533510	__sentiment__happiness	@em1234 hahhaha indeed  kinda like the spoon... hahaha
1752382085	__sentiment__fun	@jennettemccurdy WILL DO!! (of will did?? lol ) great episode
1695054056	__sentiment__neutral	@EvLynn Keep trying...taking texts all week long...
1751289316	__sentiment__neutral	@Chippewa29 they just said she was very elusive; should be tricky
1963524886	__sentiment__sadness	@leslie_pearlman  mow love mow
1752257473	__sentiment__happiness	Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.
1963946166	__sentiment__relief	Off work in half an hour. Getting an MRI after that. Yay me
1964332450	__sentiment__worry	@sand67 so sad...sorry to hear that.  She was a sweet dog.
1965511805	__sentiment__worry	TWITTER WILL NOT UPLOAD MY ICON PICTURE  it hates me. Eff this, i'll upload it later
1964979900	__sentiment__neutral	EOM......still at work
1753869471	__sentiment__fun	look up our youtube JessAndNicoleMusic, we are new, leave comments and subscribe  thankyou x
1961894616	__sentiment__worry	@JonathanRKnight Good morning! Aww, sorry that you were stuck in the airport for 12 hours!!
1694976150	__sentiment__worry	@hintswen oh.. Hope they will throw something useful at you next time.. actually no, hope you won't bump into them again heh
1961422091	__sentiment__neutral	@postsecret had a life changing redhead - she got away
1753366581	__sentiment__love	HAPPY MOTHERS DAY!
1964533526	__sentiment__neutral	wants TFA back.  http://plurk.com/p/x2rgl
1961033533	__sentiment__worry	I woke up this morning thinking it is Saturday
1960554443	__sentiment__fun	@tommcfly Tom! @buonotomato and I were wondering if you'd do a tour in Asia, specifically the Philippines. Any chance you will soon?
1694858556	__sentiment__love	working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee
1966217975	__sentiment__worry	@JamaicaPanama im missin out on all the fun aww  *cryin* lol
1695108325	__sentiment__worry	me, here again!
1966290243	__sentiment__neutral	@gleek he'll be out of school in 18mos! He just started again
1693998094	__sentiment__enthusiasm	@oliyoung it's stable, faster than 2.x and working.
1753774447	__sentiment__love	With Aubrey at pearl!!!
1957640886	__sentiment__sadness	@ferretwho Defeated by a Polo
1957053409	__sentiment__relief	is home.  safely... but hungry
1958090699	__sentiment__worry	@TheSims3 well us Brits have to wait a few more days for it!  I thought it was all gonna released at once! I guess it's worth the wait!
1965733846	__sentiment__happiness	Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via @furman27).  I too live in welly. May i pray f.. http://bit.ly/lB9SN
1694790956	__sentiment__happiness	@Marge_Inovera Hi Jakki! Thanks for the hug - right back at ya
1965540030	__sentiment__neutral	Kimberlee Hatch!!!!!!! I miss you
1752054182	__sentiment__worry	@SuperwomanAK that is awesome!  spent the day studyin, chillin a lil b4 goin to bed, its slowly gettin colder in Paraguay, winter is comin
1963046845	__sentiment__neutral	cleaning time
1962237614	__sentiment__surprise	Ugh. Another &quot;what day is it today?&quot; (5 most uttered words last 2 weeks for me) - Missed a 10 yr old birthday &amp; it was even on my iCal.
1957393522	__sentiment__worry	Muay Thai was awesome. I'm gonna be sore in the morning! I feel like being bad and eating junk tho
1960381185	__sentiment__happiness	Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.
1753293012	__sentiment__neutral	oooh harlow is so sweet
1961184197	__sentiment__worry	@AFCEAHelen If I end up working in DC, GMU is on my &quot;short list&quot; for Masters No. 2. Started Sys Eng program in the 90's; never finished.
1695442359	__sentiment__relief	what a beautiful day not to got to my first class
1957447369	__sentiment__happiness	My life what a beautiful morning, i can think if no better way to ruin it than by being at work
1960950354	__sentiment__sadness	@hippyofdoom I didn't even get a chance to shop @ Aldi!
